DAUID,PRUID,Province,x,y,Population
47110562,SK,Saskatchewan,-106.701146439669,52.1311692332669,560
47110563,SK,Saskatchewan,-106.70010980579,52.1340753065094,578
47110564,SK,Saskatchewan,-106.695835059815,52.1331616197273,676
47110565,SK,Saskatchewan,-106.692116339188,52.1302812525425,324
47110566,SK,Saskatchewan,-106.695271744554,52.1287181643189,417
47110567,SK,Saskatchewan,-106.690826264227,52.1274767623866,412
47110568,SK,Saskatchewan,-106.693818937445,52.1252596548619,376
47110569,SK,Saskatchewan,-106.69844748345,52.1240946907955,305
47110570,SK,Saskatchewan,-106.686101348772,52.1282937403224,445
47110571,SK,Saskatchewan,-106.685763095033,52.1311126074227,524
47110572,SK,Saskatchewan,-106.683230856581,52.134551395625,508
47110573,SK,Saskatchewan,-106.688534720676,52.1346756889032,563
47110574,SK,Saskatchewan,-106.708520574816,52.1338642169469,496
47110575,SK,Saskatchewan,-106.713964003729,52.1323262944213,530
47110576,SK,Saskatchewan,-106.727933168635,52.114216872569,990
47110577,SK,Saskatchewan,-106.73985306414,52.1118114408616,474
47110579,SK,Saskatchewan,-106.734323913891,52.1085250354088,467
47110584,SK,Saskatchewan,-106.403771397042,51.8221377594845,351
47110585,SK,Saskatchewan,-106.442299001086,51.7891173334757,163
47110586,SK,Saskatchewan,-106.506029294372,51.8098607218788,675
47110587,SK,Saskatchewan,-106.708983732455,51.8753255021369,511
47110588,SK,Saskatchewan,-106.299945985939,51.9667007087812,475
47110589,SK,Saskatchewan,-106.228834066219,51.9475164138326,164
47110590,SK,Saskatchewan,-106.056580948893,51.8964923745456,625
47110591,SK,Saskatchewan,-106.05849805079,51.9875206039885,75
47110592,SK,Saskatchewan,-106.288901322965,52.0771906587946,846
47110593,SK,Saskatchewan,-106.372535319893,51.9952221438168,450
47110594,SK,Saskatchewan,-106.405696676155,52.1324845571479,588
47110595,SK,Saskatchewan,-105.874017942682,52.0019340547429,260
47110596,SK,Saskatchewan,-105.762689151843,52.103011492055,96
47110597,SK,Saskatchewan,-105.871366916517,51.9773938842227,446
47110598,SK,Saskatchewan,-105.566061340744,51.9572903313356,320
47110599,SK,Saskatchewan,-105.447442283179,51.9079376686303,60
47110600,SK,Saskatchewan,-105.646294373258,51.9485720401883,282
47110601,SK,Saskatchewan,-105.695729520572,51.7086666849262,263
47110602,SK,Saskatchewan,-105.907613608111,51.8424663540837,28
47110603,SK,Saskatchewan,-105.4815795,51.72503573,0
47110604,SK,Saskatchewan,-105.74425695562,51.7675912191333,253
47110605,SK,Saskatchewan,-105.461649577656,51.6798480984901,548
47110606,SK,Saskatchewan,-105.471120886507,51.6767913768596,439
47110607,SK,Saskatchewan,-105.46352442866,51.6752946204692,417
47110608,SK,Saskatchewan,-105.460244810892,51.6719001090144,438
47110609,SK,Saskatchewan,-105.439080853597,51.7181330138098,364
47110610,SK,Saskatchewan,-105.177500602842,51.7814719597252,511
47110611,SK,Saskatchewan,-105.011841019618,51.7461233321623,197
47110612,SK,Saskatchewan,-105.186727858404,52.0548946162739,511
47110613,SK,Saskatchewan,-105.036511960415,51.8504861997698,440
47110614,SK,Saskatchewan,-105.027909783118,51.8481434635079,532
47110615,SK,Saskatchewan,-105.018914328202,51.8458813737252,461
47110616,SK,Saskatchewan,-105.18144365313,51.5168314359935,140
47110617,SK,Saskatchewan,-105.007590472717,51.5098742225032,414
47110618,SK,Saskatchewan,-105.060224036996,51.2284444374549,339
47110619,SK,Saskatchewan,-104.993050854146,51.1563048698733,95
47110620,SK,Saskatchewan,-104.993091553561,51.3112493566842,200
47110621,SK,Saskatchewan,-105.466339209201,51.250257228379,184
47110622,SK,Saskatchewan,-105.444423404871,51.1406758257819,68
47110623,SK,Saskatchewan,-105.435968336455,51.345597829732,372
47110624,SK,Saskatchewan,-105.299222421711,51.2353791240825,40
47110625,SK,Saskatchewan,-105.861775935797,51.2322758325269,258
47110626,SK,Saskatchewan,-105.98433491917,51.262067660867,555
47110627,SK,Saskatchewan,-105.989304867857,51.2625179560857,489
47110628,SK,Saskatchewan,-106.202954165805,51.2192427942353,293
47110629,SK,Saskatchewan,-106.093975086411,51.5029929068478,280
47110630,SK,Saskatchewan,-106.13791809941,51.3660446163702,71
47110631,SK,Saskatchewan,-106.270435964672,51.5018200534068,292
47110632,SK,Saskatchewan,-106.54300046923,51.5634119520825,542
47110633,SK,Saskatchewan,-106.124966148353,51.7842029958143,252
47110634,SK,Saskatchewan,-106.437793309476,51.6291768491648,540
47110635,SK,Saskatchewan,-106.910996652572,51.5236163634062,475
47110636,SK,Saskatchewan,-106.805588384142,51.4539054952404,73
47110637,SK,Saskatchewan,-106.917347238873,51.4884593346447,96
47110638,SK,Saskatchewan,-107.048813060093,51.4829050673975,640
47110639,SK,Saskatchewan,-107.05372360797,51.4874323380964,609
47110640,SK,Saskatchewan,-107.060271071753,51.4856078586664,492
47110641,SK,Saskatchewan,-107.064105657226,51.491333362578,590
47110642,SK,Saskatchewan,-106.622468414078,51.2750885302946,380
47110643,SK,Saskatchewan,-106.596895577057,51.3323853115267,55
47110644,SK,Saskatchewan,-106.603801668549,51.4147035316353,50
47110645,SK,Saskatchewan,-106.598117152563,51.2300161689883,100
47110646,SK,Saskatchewan,-106.597462914999,51.1189171345378,341
47110647,SK,Saskatchewan,-105.53455093298,51.4942822814689,205
47110648,SK,Saskatchewan,-105.444594291683,51.4488536022836,131
47110649,SK,Saskatchewan,-106.959116163169,52.1878166853823,442
47110650,SK,Saskatchewan,-107.137772988637,52.2187096030812,475
47110651,SK,Saskatchewan,-106.582550423456,52.1120220843502,627
47110652,SK,Saskatchewan,-106.586144932464,52.1122963510156,682
47110653,SK,Saskatchewan,-107.084068427308,51.4866449558157,5
47110655,SK,Saskatchewan,-106.57242524989,52.1487988538145,507
47110656,SK,Saskatchewan,-106.567203020041,52.1441190030191,456
47110657,SK,Saskatchewan,-106.559615173382,52.1443586356679,1202
47110658,SK,Saskatchewan,-106.579662642009,52.1316294603351,1235
47110659,SK,Saskatchewan,-106.570497052535,52.1288443921579,704
47110660,SK,Saskatchewan,-106.561960786379,52.1328621303192,695
47110661,SK,Saskatchewan,-106.558225242435,52.1372259714835,547
47110662,SK,Saskatchewan,-106.570436969935,52.1347324390882,916
47110663,SK,Saskatchewan,-106.568103065302,52.133125785996,872
47110665,SK,Saskatchewan,-106.592326180965,52.1672937011426,428
47110666,SK,Saskatchewan,-106.595673060605,52.1610025739262,1183
47110667,SK,Saskatchewan,-106.597660464838,52.1569954139439,162
47110668,SK,Saskatchewan,-106.589579164124,52.1533455050377,1325
47110669,SK,Saskatchewan,-106.607184621078,52.0974855104482,1461
47110679,SK,Saskatchewan,-106.585533007394,52.3122347437928,1592
47110680,SK,Saskatchewan,-106.588420548051,52.3775728313868,711
47110683,SK,Saskatchewan,-106.812925581862,52.116168539196,542
47110686,SK,Saskatchewan,-106.479528877549,52.1644706416917,849
47110691,SK,Saskatchewan,-106.650491896353,52.1736420811586,1007
47110692,SK,Saskatchewan,-106.750393013902,52.0320374631453,597
47110694,SK,Saskatchewan,-106.728953933916,52.1078046922076,579
47110695,SK,Saskatchewan,-106.673509886462,52.0694497825496,447
47110699,SK,Saskatchewan,-106.653668693816,52.0850242108803,1143
47110702,SK,Saskatchewan,-106.725914794977,52.2755874757515,459
47110707,SK,Saskatchewan,-106.560429712064,52.2830003315536,595
47110712,SK,Saskatchewan,-106.664898258847,52.2827327633951,635
47110713,SK,Saskatchewan,-106.664248151673,52.3012334933295,831
47110714,SK,Saskatchewan,-106.650487600944,52.3001663380695,877
47110716,SK,Saskatchewan,-106.664193891004,52.2795890171443,921
47110717,SK,Saskatchewan,-106.666718586674,52.295798455056,858
47110718,SK,Saskatchewan,-106.5796158,52.34209878,0
47110719,SK,Saskatchewan,-106.592119948061,52.3313713449428,159
47110720,SK,Saskatchewan,-106.572380125886,52.3358575202596,1445
47110721,SK,Saskatchewan,-106.574394890188,52.3280641105656,2066
47110722,SK,Saskatchewan,-106.60031398804,52.3264287139826,1450
47110723,SK,Saskatchewan,-106.600194815585,52.320347755084,404
47110724,SK,Saskatchewan,-106.5926640119,52.3236736624413,1805
47110725,SK,Saskatchewan,-106.584716436849,52.3248857050301,1362
47110726,SK,Saskatchewan,-106.650412260673,52.287319304965,864
47110727,SK,Saskatchewan,-106.656454390026,52.2836323183899,855
47110728,SK,Saskatchewan,-106.650650566435,52.2810341194004,1356
47110730,SK,Saskatchewan,-106.641367392737,52.2923313623358,624
47110731,SK,Saskatchewan,-106.658232797638,52.2925459626699,634
47110732,SK,Saskatchewan,-106.498693124529,51.9473493277262,846
47110733,SK,Saskatchewan,-106.491341638917,51.8565496221936,1255
47110734,SK,Saskatchewan,-106.781642462546,52.1210254514117,10
47110735,SK,Saskatchewan,-106.758399714463,52.1316305684248,5362
47110736,SK,Saskatchewan,-106.748611706533,52.146043317481,1160
47110737,SK,Saskatchewan,-106.739812563243,52.147498020364,610
47110738,SK,Saskatchewan,-106.72767611728,52.1544205315196,4341
47110739,SK,Saskatchewan,-106.725094571317,52.1492853891006,815
47110741,SK,Saskatchewan,-106.735065186854,52.1484676210489,809
47110742,SK,Saskatchewan,-106.6891345,52.15435887,0
47110743,SK,Saskatchewan,-106.69690250069,52.1478000993814,550
47110744,SK,Saskatchewan,-106.708247446217,52.1542791652054,4778
47110745,SK,Saskatchewan,-106.713909481488,52.1489520459261,654
47110747,SK,Saskatchewan,-106.701107422608,52.1474586375068,520
47110748,SK,Saskatchewan,-106.632548312616,52.0915610740743,1457
47110749,SK,Saskatchewan,-106.63194324521,52.0835026671967,7009
47110750,SK,Saskatchewan,-106.617705958076,52.0910459732538,445
47110751,SK,Saskatchewan,-106.613151204561,52.0809403412531,8221
47110752,SK,Saskatchewan,-106.563441786011,52.163913469377,2557
47110753,SK,Saskatchewan,-106.570484645236,52.1552299795652,508
47110754,SK,Saskatchewan,-106.555373225095,52.1489434896984,7108
47110756,SK,Saskatchewan,-106.550763504459,52.1277515358348,2522
47110757,SK,Saskatchewan,-106.570251798607,52.1694118011674,9273
47120079,SK,Saskatchewan,-108.5259551,52.8152648,0
47120080,SK,Saskatchewan,-108.560803980341,52.7906511360528,5
47120081,SK,Saskatchewan,-108.5395096,52.77431594,0
47120083,SK,Saskatchewan,-108.696740801376,52.7627220028213,623
47120085,SK,Saskatchewan,-108.313259185889,52.7280695885604,790
47120086,SK,Saskatchewan,-108.313808579021,52.7340099254176,545
47120087,SK,Saskatchewan,-108.306322630528,52.7362284683181,470
47120088,SK,Saskatchewan,-108.308306138447,52.7411375258468,511
47120089,SK,Saskatchewan,-108.312689945288,52.7439108410919,493
47120090,SK,Saskatchewan,-108.314848106671,52.7473131401174,458
47120091,SK,Saskatchewan,-108.31256943418,52.7450862878911,678
47120092,SK,Saskatchewan,-108.297725853403,52.7288216971561,455
47120093,SK,Saskatchewan,-108.236122353163,52.5541459230148,134
47120094,SK,Saskatchewan,-108.276293225979,52.5057666382742,127
47120095,SK,Saskatchewan,-108.162355370047,52.4599682152621,442
47120096,SK,Saskatchewan,-107.90669746471,52.4011616891065,206
47120097,SK,Saskatchewan,-108.269630244787,52.298697677773,175
47120098,SK,Saskatchewan,-107.95475904621,52.0523002187766,479
47120099,SK,Saskatchewan,-107.993492363019,52.0606718023628,571
47120100,SK,Saskatchewan,-107.97738463598,52.0557757369718,611
47120101,SK,Saskatchewan,-107.98709881249,52.0604021838751,505
47120102,SK,Saskatchewan,-107.986756465315,52.0562941756664,446
47120103,SK,Saskatchewan,-108.211193088769,52.0263805795085,316
47120104,SK,Saskatchewan,-108.378332216365,51.9725330471866,10
47120105,SK,Saskatchewan,-108.325038068373,51.7548148775489,328
47120106,SK,Saskatchewan,-108.355263869588,51.6379652543949,30
47120107,SK,Saskatchewan,-108.341952984757,51.5001486851438,301
47120108,SK,Saskatchewan,-107.853642753767,51.512103936195,461
47120109,SK,Saskatchewan,-107.999435020911,51.5539129737777,412
47120110,SK,Saskatchewan,-107.989839083325,51.5526283105652,515
47120111,SK,Saskatchewan,-107.987962475261,51.5574538962762,569
47120112,SK,Saskatchewan,-107.981032867909,51.5571640982568,521
47120113,SK,Saskatchewan,-107.990932338155,51.5600896074807,490
47120114,SK,Saskatchewan,-107.744697344514,51.6159311743738,75
47120115,SK,Saskatchewan,-107.94041422827,51.7082005257789,349
47120116,SK,Saskatchewan,-107.527386692837,51.7700136536786,205
47120117,SK,Saskatchewan,-107.427955232819,51.8076257865257,25
47120118,SK,Saskatchewan,-107.580428424309,51.733695568992,190
47120119,SK,Saskatchewan,-107.45258397117,51.9965131445356,471
47120120,SK,Saskatchewan,-107.426888098072,52.0673418129991,60
47120121,SK,Saskatchewan,-107.544237637539,52.0541406678014,313
47120122,SK,Saskatchewan,-107.525496197288,52.3073133332576,643
47120124,SK,Saskatchewan,-107.227883243489,52.1342002449988,624
47120126,SK,Saskatchewan,-107.134238347758,51.9243416428575,473
47120127,SK,Saskatchewan,-107.009714014681,51.9455612437686,538
47120128,SK,Saskatchewan,-106.973582379449,52.0033164113038,477
47120129,SK,Saskatchewan,-106.871100264356,51.9702960763258,422
47120130,SK,Saskatchewan,-106.965064777212,52.1045277892649,585
47120131,SK,Saskatchewan,-106.829789879858,51.9146492095062,619
47120132,SK,Saskatchewan,-107.019682255868,51.7763371213818,647
47120133,SK,Saskatchewan,-107.203774286271,51.4525764612766,604
47120134,SK,Saskatchewan,-107.2430875653,51.5301963022056,167
47120135,SK,Saskatchewan,-107.084973171696,51.3276904101109,65
47120136,SK,Saskatchewan,-107.499812145125,51.4389256478018,280
47120137,SK,Saskatchewan,-107.520423388241,51.4876100067994,153
47120138,SK,Saskatchewan,-107.446834551473,51.3335204117408,267
47120139,SK,Saskatchewan,-107.647122773928,51.312625983194,64
47120140,SK,Saskatchewan,-107.148710547099,52.0690911011146,635
47120142,SK,Saskatchewan,-107.134070213691,51.9284608092653,551
47120143,SK,Saskatchewan,-108.5165125,52.79476319,0
47120145,SK,Saskatchewan,-108.496765226441,52.8388729661014,481
47120146,SK,Saskatchewan,-108.2821958,52.7004978,0
47120147,SK,Saskatchewan,-108.346527720193,52.6641463749999,548
47130085,SK,Saskatchewan,-109.735818024007,52.8900885320481,505
47130086,SK,Saskatchewan,-109.825544620177,52.8400582344133,281
47130087,SK,Saskatchewan,-109.626546644953,52.8381313936703,371
47130088,SK,Saskatchewan,-109.364861982184,52.8284884811989,528
47130089,SK,Saskatchewan,-108.953013079953,52.7927846915833,400
47130090,SK,Saskatchewan,-109.020348074552,52.7467595016871,547
47130091,SK,Saskatchewan,-108.967841298794,52.8686685065492,471
47130092,SK,Saskatchewan,-109.054600167256,52.9128804461578,622
47130093,SK,Saskatchewan,-108.86961184458,52.67125078149,15
47130094,SK,Saskatchewan,-108.691548106709,52.5112540842468,420
47130095,SK,Saskatchewan,-108.703816688056,52.4099361304295,358
47130096,SK,Saskatchewan,-108.701390286404,52.405139284772,497
47130097,SK,Saskatchewan,-108.710843264542,52.4089506691245,340
47130098,SK,Saskatchewan,-108.62789861734,52.2785877624813,222
47130099,SK,Saskatchewan,-108.45173430137,52.1998328727436,133
47130100,SK,Saskatchewan,-108.826894028937,52.3666756876109,74
47130101,SK,Saskatchewan,-109.047642934892,52.3145086004783,402
47130102,SK,Saskatchewan,-108.949969607055,52.1354895180942,35
47130103,SK,Saskatchewan,-108.92227068397,51.9706758604,291
47130104,SK,Saskatchewan,-109.138410656573,51.9190110741692,546
47130105,SK,Saskatchewan,-109.13890534608,51.9157315814367,424
47130106,SK,Saskatchewan,-109.35101384801,52.0291175693535,265
47130107,SK,Saskatchewan,-109.390382313171,52.0824507077856,559
47130108,SK,Saskatchewan,-109.382568134262,52.2875534248771,389
47130109,SK,Saskatchewan,-109.830604981469,52.2890682520441,552
47130110,SK,Saskatchewan,-109.649616157101,52.2289385493138,140
47130111,SK,Saskatchewan,-109.819337242078,52.2620282946136,35
47130112,SK,Saskatchewan,-109.937553795101,52.3325271011164,362
47130113,SK,Saskatchewan,-109.941319325618,52.337183487046,511
47130114,SK,Saskatchewan,-109.945089711011,52.3331992595083,374
47130115,SK,Saskatchewan,-109.73241211306,52.5077690160049,198
47130116,SK,Saskatchewan,-109.708678454129,52.4919794411635,36
47130117,SK,Saskatchewan,-109.207233378359,52.5112354232143,384
47130118,SK,Saskatchewan,-109.160534362312,52.4497257346096,703
47130119,SK,Saskatchewan,-109.160747063626,52.4460459119611,495
47130120,SK,Saskatchewan,-109.154456935002,52.4414119282948,748
47130121,SK,Saskatchewan,-109.153073917228,52.4451849944711,550
47130122,SK,Saskatchewan,-109.78676129431,52.0337944852869,234
47130123,SK,Saskatchewan,-109.613706213818,51.8738527561334,35
47130124,SK,Saskatchewan,-109.514363496812,51.7147329660224,246
47130125,SK,Saskatchewan,-109.470719956045,51.6328429524161,25
47130126,SK,Saskatchewan,-109.183017869208,51.7642287546143,216
47130127,SK,Saskatchewan,-109.247492526816,51.7119294919,280
47130128,SK,Saskatchewan,-109.252763989505,51.4767714564348,546
47130129,SK,Saskatchewan,-109.604463939514,51.4756115520731,134
47130130,SK,Saskatchewan,-109.165998503428,51.4634252342457,500
47130131,SK,Saskatchewan,-109.162619800567,51.4665598565441,428
47130132,SK,Saskatchewan,-109.157697711862,51.4652322436608,406
47130133,SK,Saskatchewan,-109.15579623711,51.4684891979279,470
47130134,SK,Saskatchewan,-109.148825549112,51.4642958229253,597
47130135,SK,Saskatchewan,-109.141974507347,51.4635929241407,505
47130136,SK,Saskatchewan,-109.135175758574,51.4641944036461,789
47130137,SK,Saskatchewan,-109.155365345124,51.4723881778563,444
47130138,SK,Saskatchewan,-109.164512665085,51.4718974703737,428
47130139,SK,Saskatchewan,-108.824074776119,51.486087444773,457
47130140,SK,Saskatchewan,-108.858783408415,51.4702766403323,25
47130141,SK,Saskatchewan,-108.718746484277,51.4418697403709,134
47130142,SK,Saskatchewan,-108.743770074721,51.7629988201736,344
47130143,SK,Saskatchewan,-108.832832193617,51.7989249170272,215
47130144,SK,Saskatchewan,-108.64384651675,51.7832060278936,128
47130145,SK,Saskatchewan,-108.615708492516,52.0321222540621,200
47130146,SK,Saskatchewan,-108.466237708748,51.89280256813,10
47130147,SK,Saskatchewan,-108.688004860206,52.0624654319126,20
47130148,SK,Saskatchewan,-109.833797286284,51.5037278876515,136
47130149,SK,Saskatchewan,-109.994941251954,51.3759795892141,113
47130150,SK,Saskatchewan,-109.78083913608,51.4812135738682,75
47130151,SK,Saskatchewan,-109.852625133773,51.7389991348071,124
47140142,SK,Saskatchewan,-104.635981734065,53.5105173520427,344
47140143,SK,Saskatchewan,-104.48443349131,53.4923943133817,342
47140144,SK,Saskatchewan,-104.806358210141,53.4914698570662,163
47140145,SK,Saskatchewan,-104.276648001658,53.4099923070753,403
47140146,SK,Saskatchewan,-104.166035613331,53.4861614902456,50
47140147,SK,Saskatchewan,-104.015417018416,53.5386270112265,472
